REF_DATE,GEO,DGUID,Census year (2),Housing indicators (9),Coordinate,Tenure (4):Total - Tenure[1],Symbol,Tenure (4):Owner[2],Symbol,Tenure (4):Renter[3],Symbol,"Tenure (4):Dwelling provided by the local government, First Nation or Indian band[4]",Symbol
2021,"Cowansville (CA), Que.",2021S0504437,2016,Adequacy: inadequate housing,28.2.2,350,,130,,215,,0,
2021,"Cowansville (CA), Que.",2021S0504437,2016,Percent of households in inadequate housing,28.2.3,5.8,,4.2,,7.5,,0.0,
2021,"Cowansville (CA), Que.",2021S0504437,2016,Suitability: unsuitable housing,28.2.4,140,,45,,95,,0,
2021,"Cowansville (CA), Que.",2021S0504437,2016,Percent of households in unsuitable housing,28.2.5,2.3,,1.4,,3.3,,0.0,
2021,"Cowansville (CA), Que.",2021S0504437,2016,Affordability: unaffordable housing,28.2.6,1240,,385,,855,,0,
2021,"Cowansville (CA), Que.",2021S0504437,2016,Percent of households in unaffordable housing,28.2.7,20.7,,12.3,,29.8,,0.0,
2021,"Cowansville (CA), Que.",2021S0504437,2016,Core housing need: in core housing need,28.2.8,420,,45,,370,,0,
2021,"Cowansville (CA), Que.",2021S0504437,2016,Percent of households in core housing need,28.2.9,7.1,,1.5,,13.2,,0.0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2021,Total - Housing indicators,29.1.1,6960,,4785,,2175,,0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2021,Adequacy: inadequate housing,29.1.2,330,,160,,175,,0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2021,Percent of households in inadequate housing,29.1.3,4.7,,3.3,,8.0,,0.0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2021,Suitability: unsuitable housing,29.1.4,60,,25,,40,,0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2021,Percent of households in unsuitable housing,29.1.5,0.9,,0.5,,1.8,,0.0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2021,Affordability: unaffordable housing,29.1.6,590,,270,,315,,0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2021,Percent of households in unaffordable housing,29.1.7,8.5,,5.7,,14.6,,0.0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2021,Core housing need: in core housing need,29.1.8,160,,30,,130,,0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2021,Percent of households in core housing need,29.1.9,2.3,,0.6,,6.0,,0.0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2016,Total - Housing indicators,29.2.1,6895,,4735,,2165,,0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2016,Adequacy: inadequate housing,29.2.2,310,,225,,90,,0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2016,Percent of households in inadequate housing,29.2.3,4.5,,4.8,,4.2,,0.0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2016,Suitability: unsuitable housing,29.2.4,85,,40,,40,,0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2016,Percent of households in unsuitable housing,29.2.5,1.2,,0.8,,1.8,,0.0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2016,Affordability: unaffordable housing,29.2.6,955,,355,,595,,0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2016,Percent of households in unaffordable housing,29.2.7,13.9,,7.6,,27.5,,0.0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2016,Core housing need: in core housing need,29.2.8,195,,40,,150,,0,
2021,"Dolbeau-Mistassini (CA), Que.",2021S0504411,2016,Percent of households in core housing need,29.2.9,2.9,,0.9,,7.0,,0.0,
2021,"Drummondville (CMA), Que.",2021S0503447,2021,Total - Housing indicators,30.1.1,45695,,26805,,18890,,0,
2021,"Drummondville (CMA), Que.",2021S0503447,2021,Adequacy: inadequate housing,30.1.2,1985,,1065,,915,,0,
2021,"Drummondville (CMA), Que.",2021S0503447,2021,Percent of households in inadequate housing,30.1.3,4.3,,4.0,,4.8,,0.0,
2021,"Drummondville (CMA), Que.",2021S0503447,2021,Suitability: unsuitable housing,30.1.4,795,,260,,540,,0,
2021,"Drummondville (CMA), Que.",2021S0503447,2021,Percent of households in unsuitable housing,30.1.5,1.7,,1.0,,2.9,,0.0,
2021,"Drummondville (CMA), Que.",2021S0503447,2021,Affordability: unaffordable housing,30.1.6,5925,,2000,,3925,,0,
2021,"Drummondville (CMA), Que.",2021S0503447,2021,Percent of households in unaffordable housing,30.1.7,13.1,,7.5,,20.9,,0.0,
2021,"Drummondville (CMA), Que.",2021S0503447,2021,Core housing need: in core housing need,30.1.8,1610,,290,,1320,,0,
2021,"Drummondville (CMA), Que.",2021S0503447,2021,Percent of households in core housing need,30.1.9,3.6,,1.1,,7.1,,0.0,
2021,"Drummondville (CMA), Que.",2021S0503447,2016,Total - Housing indicators,30.2.1,42675,,25615,,17065,,0,
2021,"Drummondville (CMA), Que.",2021S0503447,2016,Adequacy: inadequate housing,30.2.2,1975,,1120,,850,,0,
2021,"Drummondville (CMA), Que.",2021S0503447,2016,Percent of households in inadequate housing,30.2.3,4.6,,4.4,,5.0,,0.0,
2021,"Drummondville (CMA), Que.",2021S0503447,2016,Suitability: unsuitable housing,30.2.4,760,,290,,465,,0,
2021,"Drummondville (CMA), Que.",2021S0503447,2016,Percent of households in unsuitable housing,30.2.5,1.8,,1.1,,2.7,,0.0,
2021,"Drummondville (CMA), Que.",2021S0503447,2016,Affordability: unaffordable housing,30.2.6,7670,,2435,,5235,,0,
2021,"Drummondville (CMA), Que.",2021S0503447,2016,Percent of households in unaffordable housing,30.2.7,18.1,,9.6,,30.8,,0.0,
2021,"Drummondville (CMA), Que.",2021S0503447,2016,Core housing need: in core housing need,30.2.8,2865,,370,,2490,,0,
2021,"Drummondville (CMA), Que.",2021S0503447,2016,Percent of households in core housing need,30.2.9,6.9,,1.5,,15.0,,0.0,
2021,"Granby (CA), Que.",2021S0504450,2021,Total - Housing indicators,31.1.1,41095,,24645,,16445,,0,
2021,"Granby (CA), Que.",2021S0504450,2021,Adequacy: inadequate housing,31.1.2,1880,,1100,,775,,0,
2021,"Granby (CA), Que.",2021S0504450,2021,Percent of households in inadequate housing,31.1.3,4.6,,4.5,,4.7,,0.0,
2021,"Granby (CA), Que.",2021S0504450,2021,Suitability: unsuitable housing,31.1.4,850,,295,,555,,0,
2021,"Granby (CA), Que.",2021S0504450,2021,Percent of households in unsuitable housing,31.1.5,2.1,,1.2,,3.4,,0.0,
2021,"Granby (CA), Que.",2021S0504450,2021,Affordability: unaffordable housing,31.1.6,5825,,1995,,3825,,0,
2021,"Granby (CA), Que.",2021S0504450,2021,Percent of households in unaffordable housing,31.1.7,14.3,,8.2,,23.4,,0.0,
2021,"Granby (CA), Que.",2021S0504450,2021,Core housing need: in core housing need,31.1.8,1360,,210,,1150,,0,
2021,"Granby (CA), Que.",2021S0504450,2021,Percent of households in core housing need,31.1.9,3.4,,0.9,,7.1,,0.0,
2021,"Granby (CA), Que.",2021S0504450,2016,Total - Housing indicators,31.2.1,37775,,22615,,15160,,0,
2021,"Granby (CA), Que.",2021S0504450,2016,Adequacy: inadequate housing,31.2.2,1630,,970,,655,,0,
2021,"Granby (CA), Que.",2021S0504450,2016,Percent of households in inadequate housing,31.2.3,4.3,,4.3,,4.3,,0.0,
2021,"Granby (CA), Que.",2021S0504450,2016,Suitability: unsuitable housing,31.2.4,875,,310,,565,,0,
2021,"Granby (CA), Que.",2021S0504450,2016,Percent of households in unsuitable housing,31.2.5,2.3,,1.4,,3.7,,0.0,
2021,"Granby (CA), Que.",2021S0504450,2016,Affordability: unaffordable housing,31.2.6,7745,,2560,,5190,,0,
2021,"Granby (CA), Que.",2021S0504450,2016,Percent of households in unaffordable housing,31.2.7,20.7,,11.5,,34.4,,0.0,
2021,"Granby (CA), Que.",2021S0504450,2016,Core housing need: in core housing need,31.2.8,2310,,355,,1955,,0,
2021,"Granby (CA), Que.",2021S0504450,2016,Percent of households in core housing need,31.2.9,6.3,,1.6,,13.2,,0.0,
2021,"Joliette (CA), Que.",2021S0504456,2021,Total - Housing indicators,32.1.1,24565,,12395,,12165,,0,
2021,"Joliette (CA), Que.",2021S0504456,2021,Adequacy: inadequate housing,32.1.2,1150,,420,,725,,0,
2021,"Joliette (CA), Que.",2021S0504456,2021,Percent of households in inadequate housing,32.1.3,4.7,,3.4,,6.0,,0.0,
2021,"Joliette (CA), Que.",2021S0504456,2021,Suitability: unsuitable housing,32.1.4,635,,160,,470,,0,
2021,"Joliette (CA), Que.",2021S0504456,2021,Percent of households in unsuitable housing,32.1.5,2.6,,1.3,,3.9,,0.0,
2021,"Joliette (CA), Que.",2021S0504456,2021,Affordability: unaffordable housing,32.1.6,4370,,970,,3395,,0,
2021,"Joliette (CA), Que.",2021S0504456,2021,Percent of households in unaffordable housing,32.1.7,17.8,,7.8,,27.9,,0.0,
2021,"Joliette (CA), Que.",2021S0504456,2021,Core housing need: in core housing need,32.1.8,1390,,120,,1265,,0,
2021,"Joliette (CA), Que.",2021S0504456,2021,Percent of households in core housing need,32.1.9,5.7,,1.0,,10.6,,0.0,
2021,"Joliette (CA), Que.",2021S0504456,2016,Total - Housing indicators,32.2.1,22475,,12280,,10200,,0,
2021,"Joliette (CA), Que.",2021S0504456,2016,Adequacy: inadequate housing,32.2.2,1010,,475,,535,,0,
2021,"Joliette (CA), Que.",2021S0504456,2016,Percent of households in inadequate housing,32.2.3,4.5,,3.9,,5.2,,0.0,
2021,"Joliette (CA), Que.",2021S0504456,2016,Suitability: unsuitable housing,32.2.4,545,,140,,405,,0,
2021,"Joliette (CA), Que.",2021S0504456,2016,Percent of households in unsuitable housing,32.2.5,2.4,,1.1,,4.0,,0.0,
2021,"Joliette (CA), Que.",2021S0504456,2016,Affordability: unaffordable housing,32.2.6,5170,,1240,,3935,,0,
2021,"Joliette (CA), Que.",2021S0504456,2016,Percent of households in unaffordable housing,32.2.7,23.0,,10.1,,38.6,,0.0,
2021,"Joliette (CA), Que.",2021S0504456,2016,Core housing need: in core housing need,32.2.8,2495,,225,,2265,,0,
2021,"Joliette (CA), Que.",2021S0504456,2016,Percent of households in core housing need,32.2.9,11.3,,1.9,,22.8,,0.0,
2021,"Lachute (CA), Que.",2021S0504468,2021,Total - Housing indicators,33.1.1,6535,,3350,,3180,,0,
2021,"Lachute (CA), Que.",2021S0504468,2021,Adequacy: inadequate housing,33.1.2,460,,230,,225,,0,
2021,"Lachute (CA), Que.",2021S0504468,2021,Percent of households in inadequate housing,33.1.3,7.0,,6.9,,7.1,,0.0,
2021,"Lachute (CA), Que.",2021S0504468,2021,Suitability: unsuitable housing,33.1.4,215,,55,,160,,0,
2021,"Lachute (CA), Que.",2021S0504468,2021,Percent of households in unsuitable housing,33.1.5,3.3,,1.6,,5.0,,0.0,
2021,"Lachute (CA), Que.",2021S0504468,2021,Affordability: unaffordable housing,33.1.6,1150,,345,,805,,0,
2021,"Lachute (CA), Que.",2021S0504468,2021,Percent of households in unaffordable housing,33.1.7,17.7,,10.4,,25.4,,0.0,
2021,"Lachute (CA), Que.",2021S0504468,2021,Core housing need: in core housing need,33.1.8,380,,45,,330,,0,
2021,"Lachute (CA), Que.",2021S0504468,2021,Percent of households in core housing need,33.1.9,5.9,,1.4,,10.5,,0.0,
2021,"Lachute (CA), Que.",2021S0504468,2016,Total - Housing indicators,33.2.1,5985,,3105,,2880,,0,
2021,"Lachute (CA), Que.",2021S0504468,2016,Adequacy: inadequate housing,33.2.2,440,,210,,230,,0,
2021,"Lachute (CA), Que.",2021S0504468,2016,Percent of households in inadequate housing,33.2.3,7.4,,6.8,,8.0,,0.0,
2021,"Lachute (CA), Que.",2021S0504468,2016,Suitability: unsuitable housing,33.2.4,225,,55,,170,,0,
2021,"Lachute (CA), Que.",2021S0504468,2016,Percent of households in unsuitable housing,33.2.5,3.8,,1.8,,5.9,,0.0,
2021,"Lachute (CA), Que.",2021S0504468,2016,Affordability: unaffordable housing,33.2.6,1565,,455,,1110,,0,
2021,"Lachute (CA), Que.",2021S0504468,2016,Percent of households in unaffordable housing,33.2.7,26.2,,14.7,,38.5,,0.0,
2021,"Lachute (CA), Que.",2021S0504468,2016,Core housing need: in core housing need,33.2.8,635,,120,,520,,0,
2021,"Lachute (CA), Que.",2021S0504468,2016,Percent of households in core housing need,33.2.9,10.8,,3.9,,18.6,,0.0,
2021,"Matane (CA), Que.",2021S0504403,2021,Total - Housing indicators,34.1.1,9185,,6075,,3105,,0,
2021,"Matane (CA), Que.",2021S0504403,2021,Adequacy: inadequate housing,34.1.2,685,,480,,205,,0,
2021,"Matane (CA), Que.",2021S0504403,2021,Percent of households in inadequate housing,34.1.3,7.5,,7.9,,6.6,,0.0,
2021,"Matane (CA), Que.",2021S0504403,2021,Suitability: unsuitable housing,34.1.4,90,,55,,40,,0,
2021,"Matane (CA), Que.",2021S0504403,2021,Percent of households in unsuitable housing,34.1.5,1.0,,0.9,,1.3,,0.0,
2021,"Matane (CA), Que.",2021S0504403,2021,Affordability: unaffordable housing,34.1.6,1015,,370,,645,,0,
2021,"Matane (CA), Que.",2021S0504403,2021,Percent of households in unaffordable housing,34.1.7,11.1,,6.1,,20.9,,0.0,
2021,"Matane (CA), Que.",2021S0504403,2021,Core housing need: in core housing need,34.1.8,245,,45,,205,,0,
2021,"Matane (CA), Que.",2021S0504403,2021,Percent of households in core housing need,34.1.9,2.7,,0.7,,6.8,,0.0,
2021,"Matane (CA), Que.",2021S0504403,2016,Total - Housing indicators,34.2.1,9020,,6235,,2785,,0,
2021,"Matane (CA), Que.",2021S0504403,2016,Adequacy: inadequate housing,34.2.2,675,,515,,165,,0,
2021,"Matane (CA), Que.",2021S0504403,2016,Percent of households in inadequate housing,34.2.3,7.5,,8.3,,5.9,,0.0,
2021,"Matane (CA), Que.",2021S0504403,2016,Suitability: unsuitable housing,34.2.4,95,,45,,50,,0,
2021,"Matane (CA), Que.",2021S0504403,2016,Percent of households in unsuitable housing,34.2.5,1.1,,0.7,,1.8,,0.0,
2021,"Matane (CA), Que.",2021S0504403,2016,Affordability: unaffordable housing,34.2.6,1420,,565,,855,,0,
2021,"Matane (CA), Que.",2021S0504403,2016,Percent of households in unaffordable housing,34.2.7,15.9,,9.2,,30.8,,0.0,
2021,"Matane (CA), Que.",2021S0504403,2016,Core housing need: in core housing need,34.2.8,475,,90,,385,,0,
2021,"Matane (CA), Que.",2021S0504403,2016,Percent of households in core housing need,34.2.9,5.4,,1.5,,14.1,,0.0,
2021,"Montréal (CMA), Que.",2021S0503462,2021,Total - Housing indicators,35.1.1,1835710,,998235,,837475,,0,
2021,"Montréal (CMA), Que.",2021S0503462,2021,Adequacy: inadequate housing,35.1.2,122850,,55315,,67540,,0,
2021,"Montréal (CMA), Que.",2021S0503462,2021,Percent of households in inadequate housing,35.1.3,6.7,,5.5,,8.1,,0.0,
2021,"Montréal (CMA), Que.",2021S0503462,2021,Suitability: unsuitable housing,35.1.4,105395,,27550,,77850,,0,
2021,"Montréal (CMA), Que.",2021S0503462,2021,Percent of households in unsuitable housing,35.1.5,5.7,,2.8,,9.3,,0.0,
2021,"Montréal (CMA), Que.",2021S0503462,2021,Affordability: unaffordable housing,35.1.6,357915,,126355,,231560,,0,
2021,"Montréal (CMA), Que.",2021S0503462,2021,Percent of households in unaffordable housing,35.1.7,19.6,,12.7,,27.9,,0.0,
2021,"Montréal (CMA), Que.",2021S0503462,2021,Core housing need: in core housing need,35.1.8,141755,,24070,,117685,,0,
2021,"Montréal (CMA), Que.",2021S0503462,2021,Percent of households in core housing need,35.1.9,7.9,,2.4,,14.6,,0.0,
2021,"Montréal (CMA), Que.",2021S0503462,2016,Total - Housing indicators,35.2.1,1729340,,963170,,766170,,0,
2021,"Montréal (CMA), Que.",2021S0503462,2016,Adequacy: inadequate housing,35.2.2,111710,,51255,,60455,,0,
2021,"Montréal (CMA), Que.",2021S0503462,2016,Percent of households in inadequate housing,35.2.3,6.5,,5.3,,7.9,,0.0,
2021,"Montréal (CMA), Que.",2021S0503462,2016,Suitability: unsuitable housing,35.2.4,97650,,25510,,72140,,0,
2021,"Montréal (CMA), Que.",2021S0503462,2016,Percent of households in unsuitable housing,35.2.5,5.6,,2.6,,9.4,,0.0,
2021,"Montréal (CMA), Que.",2021S0503462,2016,Affordability: unaffordable housing,35.2.6,423805,,148905,,274895,,0,
2021,"Montréal (CMA), Que.",2021S0503462,2016,Percent of households in unaffordable housing,35.2.7,24.6,,15.5,,35.9,,0.0,
2021,"Montréal (CMA), Que.",2021S0503462,2016,Core housing need: in core housing need,35.2.8,182470,,28655,,153815,,0,
2021,"Montréal (CMA), Que.",2021S0503462,2016,Percent of households in core housing need,35.2.9,10.9,,3.0,,21.3,,0.0,
2021,"Québec (CMA), Que.",2021S0503421,2021,Total - Housing indicators,36.1.1,387955,,226075,,161805,,80,
2021,"Québec (CMA), Que.",2021S0503421,2021,Adequacy: inadequate housing,36.1.2,18515,,10190,,8320,,0,
2021,"Québec (CMA), Que.",2021S0503421,2021,Percent of households in inadequate housing,36.1.3,4.8,,4.5,,5.1,,0.0,
2021,"Québec (CMA), Que.",2021S0503421,2021,Suitability: unsuitable housing,36.1.4,6890,,2185,,4705,,0,
2021,"Québec (CMA), Que.",2021S0503421,2021,Percent of households in unsuitable housing,36.1.5,1.8,,1.0,,2.9,,0.0,
2021,"Québec (CMA), Que.",2021S0503421,2021,Affordability: unaffordable housing,36.1.6,55215,,17450,,37765,,0,
2021,"Québec (CMA), Que.",2021S0503421,2021,Percent of households in unaffordable housing,36.1.7,14.3,,7.8,,23.5,,0.0,
2021,"Québec (CMA), Que.",2021S0503421,2021,Core housing need: in core housing need,36.1.8,17870,,3035,,14835,,0,
2021,"Québec (CMA), Que.",2021S0503421,2021,Percent of households in core housing need,36.1.9,4.7,,1.4,,9.4,,0.0,
2021,"Québec (CMA), Que.",2021S0503421,2016,Total - Housing indicators,36.2.1,364480,,219980,,144460,,40,
2021,"Québec (CMA), Que.",2021S0503421,2016,Adequacy: inadequate housing,36.2.2,17950,,10040,,7910,,0,
2021,"Québec (CMA), Que.",2021S0503421,2016,Percent of households in inadequate housing,36.2.3,4.9,,4.6,,5.5,,0.0,
2021,"Québec (CMA), Que.",2021S0503421,2016,Suitability: unsuitable housing,36.2.4,6790,,2050,,4735,,0,
2021,"Québec (CMA), Que.",2021S0503421,2016,Percent of households in unsuitable housing,36.2.5,1.9,,0.9,,3.3,,0.0,
2021,"Québec (CMA), Que.",2021S0503421,2016,Affordability: unaffordable housing,36.2.6,64410,,21095,,43315,,0,
2021,"Québec (CMA), Que.",2021S0503421,2016,Percent of households in unaffordable housing,36.2.7,17.8,,9.6,,30.1,,0.0,
2021,"Québec (CMA), Que.",2021S0503421,2016,Core housing need: in core housing need,36.2.8,25645,,4285,,21360,,0,
2021,"Québec (CMA), Que.",2021S0503421,2016,Percent of households in core housing need,36.2.9,7.2,,2.0,,15.3,,0.0,
2021,"Rimouski (CA), Que.",2021S0504404,2021,Total - Housing indicators,37.1.1,25620,,16250,,9365,,0,
2021,"Rimouski (CA), Que.",2021S0504404,2021,Adequacy: inadequate housing,37.1.2,1175,,610,,565,,0,
2021,"Rimouski (CA), Que.",2021S0504404,2021,Percent of households in inadequate housing,37.1.3,4.6,,3.8,,6.0,,0.0,
2021,"Rimouski (CA), Que.",2021S0504404,2021,Suitability: unsuitable housing,37.1.4,230,,100,,135,,0,
2021,"Rimouski (CA), Que.",2021S0504404,2021,Percent of households in unsuitable housing,37.1.5,0.9,,0.6,,1.4,,0.0,
2021,"Rimouski (CA), Que.",2021S0504404,2021,Affordability: unaffordable housing,37.1.6,3065,,1010,,2055,,0,
2021,"Rimouski (CA), Que.",2021S0504404,2021,Percent of households in unaffordable housing,37.1.7,12.0,,6.3,,22.1,,0.0,
2021,"Rimouski (CA), Que.",2021S0504404,2021,Core housing need: in core housing need,37.1.8,790,,120,,670,,0,
2021,"Rimouski (CA), Que.",2021S0504404,2021,Percent of households in core housing need,37.1.9,3.1,,0.7,,7.3,,0.0,
2021,"Rimouski (CA), Que.",2021S0504404,2016,Total - Housing indicators,37.2.1,24635,,15820,,8815,,0,
2021,"Rimouski (CA), Que.",2021S0504404,2016,Adequacy: inadequate housing,37.2.2,1280,,740,,535,,0,
2021,"Rimouski (CA), Que.",2021S0504404,2016,Percent of households in inadequate housing,37.2.3,5.2,,4.7,,6.1,,0.0,
2021,"Rimouski (CA), Que.",2021S0504404,2016,Suitability: unsuitable housing,37.2.4,305,,90,,215,,0,
2021,"Rimouski (CA), Que.",2021S0504404,2016,Percent of households in unsuitable housing,37.2.5,1.2,,0.6,,2.4,,0.0,
2021,"Rimouski (CA), Que.",2021S0504404,2016,Affordability: unaffordable housing,37.2.6,4340,,1455,,2885,,0,
2021,"Rimouski (CA), Que.",2021S0504404,2016,Percent of households in unaffordable housing,37.2.7,17.7,,9.2,,32.9,,0.0,
2021,"Rimouski (CA), Que.",2021S0504404,2016,Core housing need: in core housing need,37.2.8,1440,,265,,1175,,0,
2021,"Rimouski (CA), Que.",2021S0504404,2016,Percent of households in core housing need,37.2.9,6.0,,1.7,,13.9,,0.0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2021,Total - Housing indicators,38.1.1,13735,,8530,,5210,,0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2021,Adequacy: inadequate housing,38.1.2,700,,390,,310,,0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2021,Percent of households in inadequate housing,38.1.3,5.1,,4.6,,6.0,,0.0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2021,Suitability: unsuitable housing,38.1.4,120,,45,,75,,0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2021,Percent of households in unsuitable housing,38.1.5,0.9,,0.5,,1.4,,0.0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2021,Affordability: unaffordable housing,38.1.6,1355,,450,,910,,0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2021,Percent of households in unaffordable housing,38.1.7,10.0,,5.3,,17.6,,0.0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2021,Core housing need: in core housing need,38.1.8,305,,30,,275,,0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2021,Percent of households in core housing need,38.1.9,2.3,,0.4,,5.4,,0.0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2016,Total - Housing indicators,38.2.1,12905,,8245,,4665,,0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2016,Adequacy: inadequate housing,38.2.2,550,,385,,160,,0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2016,Percent of households in inadequate housing,38.2.3,4.3,,4.7,,3.4,,0.0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2016,Suitability: unsuitable housing,38.2.4,130,,25,,100,,0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2016,Percent of households in unsuitable housing,38.2.5,1.0,,0.3,,2.1,,0.0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2016,Affordability: unaffordable housing,38.2.6,1990,,690,,1300,,0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2016,Percent of households in unaffordable housing,38.2.7,15.5,,8.5,,28.0,,0.0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2016,Core housing need: in core housing need,38.2.8,505,,60,,440,,0,
2021,"Rivière-du-Loup (CA), Que.",2021S0504405,2016,Percent of households in core housing need,38.2.9,4.0,,0.7,,9.6,,0.0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2021,Total - Housing indicators,39.1.1,19280,,12165,,7115,,0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2021,Adequacy: inadequate housing,39.1.2,1325,,810,,515,,0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2021,Percent of households in inadequate housing,39.1.3,6.9,,6.7,,7.2,,0.0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2021,Suitability: unsuitable housing,39.1.4,310,,145,,165,,0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2021,Percent of households in unsuitable housing,39.1.5,1.6,,1.2,,2.3,,0.0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2021,Affordability: unaffordable housing,39.1.6,2080,,695,,1385,,0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2021,Percent of households in unaffordable housing,39.1.7,10.8,,5.7,,19.5,,0.0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2021,Core housing need: in core housing need,39.1.8,560,,75,,480,,0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2021,Percent of households in core housing need,39.1.9,2.9,,0.6,,6.8,,0.0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2016,Total - Housing indicators,39.2.1,18850,,11965,,6880,,0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2016,Adequacy: inadequate housing,39.2.2,1450,,880,,565,,0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2016,Percent of households in inadequate housing,39.2.3,7.7,,7.4,,8.2,,0.0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2016,Suitability: unsuitable housing,39.2.4,375,,175,,205,,0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2016,Percent of households in unsuitable housing,39.2.5,2.0,,1.5,,3.0,,0.0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2016,Affordability: unaffordable housing,39.2.6,3130,,1030,,2105,,0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2016,Percent of households in unaffordable housing,39.2.7,16.7,,8.7,,30.6,,0.0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2016,Core housing need: in core housing need,39.2.8,930,,130,,800,,0,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,2016,Percent of households in core housing need,39.2.9,5.0,,1.1,,12.0,,0.0,
2021,"Saguenay (CMA), Que.",2021S0503408,2021,Total - Housing indicators,40.1.1,74800,,47920,,26885,,0,
2021,"Saguenay (CMA), Que.",2021S0503408,2021,Adequacy: inadequate housing,40.1.2,3560,,2080,,1475,,0,
2021,"Saguenay (CMA), Que.",2021S0503408,2021,Percent of households in inadequate housing,40.1.3,4.8,,4.3,,5.5,,0.0,
2021,"Saguenay (CMA), Que.",2021S0503408,2021,Suitability: unsuitable housing,40.1.4,685,,265,,420,,0,
2021,"Saguenay (CMA), Que.",2021S0503408,2021,Percent of households in unsuitable housing,40.1.5,0.9,,0.6,,1.6,,0.0,
2021,"Saguenay (CMA), Que.",2021S0503408,2021,Affordability: unaffordable housing,40.1.6,8770,,3405,,5365,,0,
2021,"Saguenay (CMA), Que.",2021S0503408,2021,Percent of households in unaffordable housing,40.1.7,11.8,,7.1,,20.1,,0.0,
2021,"Saguenay (CMA), Que.",2021S0503408,2021,Core housing need: in core housing need,40.1.8,1875,,305,,1570,,0,
2021,"Saguenay (CMA), Que.",2021S0503408,2021,Percent of households in core housing need,40.1.9,2.5,,0.6,,6.0,,0.0,
2021,"Saguenay (CMA), Que.",2021S0503408,2016,Total - Housing indicators,40.2.1,72715,,46835,,25880,,0,
2021,"Saguenay (CMA), Que.",2021S0503408,2016,Adequacy: inadequate housing,40.2.2,3960,,2375,,1585,,0,
2021,"Saguenay (CMA), Que.",2021S0503408,2016,Percent of households in inadequate housing,40.2.3,5.4,,5.1,,6.1,,0.0,
2021,"Saguenay (CMA), Que.",2021S0503408,2016,Suitability: unsuitable housing,40.2.4,740,,265,,475,,0,
2021,"Saguenay (CMA), Que.",2021S0503408,2016,Percent of households in unsuitable housing,40.2.5,1.0,,0.6,,1.8,,0.0,
